"","Q22_2","Q22_4","Q22_11","Q22_13","Q22_22","Q22_23","Q22_25","Q22_8","Q22_9","Q22_16","Q22_18","Q22_19","Q22_20","Q22_26","Q22_27","DLoC_SUM","Age","group","raw","percentile","n","m","md","sd","normValue"
"485",2.71901942943808,2.5358601376984,2.49489639748809,3.09371937521342,2.54435564280195,2.29469239117766,2.7515981009842,2.87496211454753,2.65105961587044,2.33835720892024,2.62643961547263,2.3742988444995,2.72412542320389,2.34517302775728,2.18779404814085,38.5563513732142,61,61,38.5563513732142,0.642857142857143,21,37.9836186192102,37.9530123142103,1.54437056933984,53.6610635680057
"500",2.89817229720109,2.72897567633536,2.71173067742758,3.36958065107142,2.89672024884839,2.55533293531451,3.00700150419517,2.65731450872441,2.39276819046289,2.0812698851182,2.34856529668204,2.03085858037006,2.42115386463702,2.03079624543242,1.87876589560732,38.0090064574279,61,61,38.0090064574279,0.547619047619048,21,37.9836186192102,37.9530123142103,1.54437056933984,51.1964811303984
"517",3.46290494235764,3.33772199626335,3.39524413718879,4.23916130560842,4.00745767949547,3.37693420669439,3.81209405603815,1.9712372514456,1.57857190260546,1.27086921322386,1.47263904983424,0.948252807786822,1.46611512139458,1.03980551179275,0.904635321047068,36.2836445027766,61,61,36.2836445027766,0.214285714285714,21,37.9836186192102,37.9530123142103,1.54437056933984,42.0836139225663
"623",3.03093925262082,2.87209011502235,2.87242264701567,3.57401646151189,3.15785129590671,2.74848893631007,3.19627635461516,2.49601979800979,2.20135307894068,1.89074711155393,2.1426376564728,1.77634120196376,2.19662711319868,1.79781728860582,1.64975071174137,37.6033790234895,61,61,37.6033790234895,0.357142857142857,21,37.9836186192102,37.9530123142103,1.54437056933984,46.3389364319943
"664",3.67709824817399,3.56860892618887,3.65448894758157,4.56897817854233,4.42874113849988,3.68855333105188,4.1174517091619,1.71102003708352,1.26976136017394,0.963498282151297,1.1404154037023,0.537639199180601,1.10388547635416,0.663939899821954,0.53516447523825,35.6292446129064,61,61,35.6292446129064,0.0714285714285714,21,37.9836186192102,37.9530123142103,1.54437056933984,35.3476620731448
"744",3.57343752368089,3.45686917624268,3.52902515325818,4.40936041706247,4.22485732237914,3.53774252922179,3.96967120112184,1.83695443481618,1.4192129242065,1.11225313367041,1.30119794413007,0.736359247842349,1.27918968249943,0.845843351474828,0.713973123854269,35.945947165461,61,61,35.945947165461,0.119047619047619,21,37.9836186192102,37.9530123142103,1.54437056933984,38.2023888238814
"752",2.97040184046947,2.80683458715238,2.79915233693277,3.48080038318875,3.03878403424278,2.6604160841097,3.10997318080556,2.56956493843645,2.28863214218035,1.97761929771664,2.23653396063441,1.89239284589544,2.29900400696608,1.90404811304113,1.7541741846664,37.7883319364383,61,61,37.7883319364383,0.452380952380952,21,37.9836186192102,37.9530123142103,1.54437056933984,48.8035188696016
"820",2.91649988378506,2.74873166349466,2.73391312468385,3.39780164179058,2.93276763623927,2.58199682409066,3.03312962619867,2.6350488571034,2.3663446197874,2.0549694957052,2.32013836888186,1.99572416552173,2.39015945443613,1.99863506503943,1.84715188745238,37.9530123142103,61,61,37.9530123142103,0.5,21,37.9836186192102,37.9530123142103,1.54437056933984,50
"76",2.97288702145142,2.80951345615366,2.80216022865937,3.48462708830924,3.04367198177382,2.66403164958461,3.11351609746836,2.56654576437849,2.28504916331855,1.97405302196681,2.23267933089248,1.88762869546062,2.29480123218037,1.89968712674849,1.74988739374223,37.7807392520885,62,62,37.7807392520885,0.535714285714286,14,38.0314356121999,37.673915829064,1.32575710575248,50.8964235107576
"156",3.39691562403202,3.26658965597844,3.31537521573921,4.13755033072644,3.87766740348473,3.28092964896462,3.71801855121158,2.05140575403674,1.67371118396233,1.36556497478038,1.57499151064687,1.07475588417324,1.57771192066169,1.15560332079271,1.01846301124116,36.4852539904322,62,62,36.4852539904322,0.107142857142857,14,38.0314356121999,37.673915829064,1.32575710575248,37.5813320815668
"180",3.19643053965597,3.05047932773533,3.07272189150219,3.8288415064857,3.48334579057143,2.98925393014655,3.43220357385706,2.29496924907058,1.96275806812912,1.65326438170613,1.88595307628791,1.45909050963515,1.91675912231281,1.50741379704837,1.364287981887,37.0977727460313,62,62,37.0977727460313,0.25,14,38.0314356121999,37.673915829064,1.32575710575248,43.2551024980392
"181",3.04281631841629,2.88489284593679,2.88679782862293,3.59230487946857,3.18121155612618,2.76576828511612,3.2132085034677,2.48159069638912,2.18422946661855,1.87370332599746,2.12421578241431,1.75357258728953,2.17654139991825,1.77697545796775,1.62926347228981,37.5670924060394,62,62,37.5670924060394,0.464285714285714,14,38.0314356121999,37.673915829064,1.32575710575248,49.1035764892424
"183",2.85292656051225,2.68020361412505,2.65696835708206,3.2999108388827,2.80772923026902,2.48950717668891,2.94249840538681,2.71228223760864,2.45800067023784,2.14619826446278,2.41874351050345,2.11759572252791,2.49767048161498,2.11019329495648,1.95681212837803,38.1472404932369,62,62,38.1472404932369,0.607142857142857,14,38.0314356121999,37.673915829064,1.32575710575248,52.7188000539926
"216",2.7738565800867,2.59497114170886,2.56126750403693,3.17815813710005,2.6522114155076,2.37447221810669,2.82977488415787,2.80834205594694,2.57199883396289,2.25966499214906,2.5413846784729,2.26917473603263,2.63138843714929,2.24894500088817,2.09320319080909,38.3888138061157,62,62,38.3888138061157,0.678571428571429,14,38.0314356121999,37.673915829064,1.32575710575248,54.6370775145718
"218",3.10201375321293,2.94870396238401,2.95844632249674,3.68345764801997,3.29764329987404,2.85189167130334,3.29760138256144,2.4096734554583,2.09888229911286,1.78875402946739,2.03239784461816,1.64008971148519,2.07643058780877,1.67309602078302,1.52715138143493,37.3862333700211,62,62,37.3862333700211,0.321428571428571,14,38.0314356121999,37.673915829064,1.32575710575248,45.3629224854282
"406",3.43348739868883,3.3060117319404,3.35963917044356,4.19386389435056,3.94959814693456,3.33413609419557,3.77015590086968,2.00697576921905,1.62098428138054,1.31308387419512,1.51826700996422,1.00464693138534,1.51586413834215,1.09142730740216,0.955378852454408,36.3735205017661,62,62,36.3735205017661,0.0357142857142857,14,38.0314356121999,37.673915829064,1.32575710575248,31.9725690926081
"491",2.11709205956987,1.88702024077756,1.76636500722371,2.1668659326811,1.36046222708091,1.41897837569876,1.89348011119278,3.60622616053826,3.51888093682598,3.20213292501606,3.56005658712382,3.52820777978784,3.74206544096718,3.40143292521395,3.22608333366766,40.3953500433655,62,62,40.3953500433655,0.964285714285714,14,38.0314356121999,37.673915829064,1.32575710575248,68.0274309073919
"506",3.05121319794257,2.89394415464781,2.89696083270182,3.60523447377688,3.19772685495027,2.77798448503583,3.22517923904199,2.47138957179591,2.17212336969194,1.86165366520969,2.11119183695663,1.73747557160467,2.16234114898762,1.76224064517908,1.61477934932011,37.5414383968428,62,62,37.5414383968428,0.392857142857143,14,38.0314356121999,37.673915829064,1.32575710575248,47.2811999460074
"568",2.32644880502931,2.11269366242863,2.01975597840382,2.48923542435072,1.77223295706198,1.72356103037025,2.19194268085839,3.3518847426133,3.21704344531044,2.90170253792747,3.23533466804347,3.12686597122141,3.38801506901199,3.03405449126889,2.86495526981023,39.7557267337103,62,62,39.7557267337103,0.821428571428571,14,38.0314356121999,37.673915829064,1.32575710575248,59.2082297636838
"684",2.22868716874942,2.0073127590473,1.9014320337573,2.33870113455185,1.57995168976021,1.5813325168451,2.05257201422532,3.47065250973504,3.3579900720667,3.04199210044205,3.38696745195772,3.31427732893468,3.55334312477578,3.20560624498762,3.0335883384597,40.0544064882958,62,62,40.0544064882958,0.892857142857143,14,38.0314356121999,37.673915829064,1.32575710575248,62.4186679184332
"766",2.59221556003042,2.39917353118366,2.34142173610047,2.89846558086836,2.29495301784315,2.11021178568276,2.57082432833169,3.02901244558769,2.83387752208348,2.52032285558173,2.82311823564561,2.61738484667061,2.93856779538835,2.56768798355165,2.40652325960392,38.9437604841536,62,62,38.9437604841536,0.75,14,38.0314356121999,37.673915829064,1.32575710575248,56.7448975019608
"776",3.38464275525087,3.25336027430631,3.30052098148562,4.11865245159851,3.85352866304965,3.26307446619707,3.70052213882919,2.06631570518714,1.69140544033068,1.38317674415766,1.5940272932986,1.09828326248684,1.59846698994493,1.17713970502977,1.03963298754734,36.5227498587002,62,62,36.5227498587002,0.178571428571429,14,38.0314356121999,37.673915829064,1.32575710575248,40.7917702363162
"31",2.69255875096762,2.50733718833494,2.46287021652602,3.0529749728822,2.49231178404945,2.25619607392142,2.71387530359328,2.9071084228342,2.68920897091412,2.37632871950167,2.6674813419966,2.42502458791857,2.7688739840114,2.3916061273752,2.23343716111254,38.6371936059392,63,63,38.6371936059392,0.71875,16,37.6327947346795,37.656082785516,1.39600430256262,55.7913216225556
"104",3.44797034258546,3.32162343576949,3.37716832724938,4.21616486799052,3.9780837463238,3.35520660467668,3.79080303426978,1.98938086212249,1.60010367662177,1.29230061052955,1.49580329939341,0.97688278705798,1.4913715352385,1.06601269161806,0.93039662665189,36.3292724480988,63,63,36.3292724480988,0.28125,16,37.6327947346795,37.656082785516,1.39600430256262,44.2086783774444
"114",3.69660210261714,3.58963285621755,3.67809506836006,4.59901039760764,4.46710205380679,3.71692851308666,4.14525673881457,1.68732537186895,1.24164191989946,0.935509928935274,1.11016403047645,0.500249851161014,1.0709018392375,0.629714608988867,0.501521474257527,35.5696567553355,63,63,35.5696567553355,0.03125,16,37.6327947346795,37.656082785516,1.39600430256262,31.3726813257835
"177",3.01554671744091,2.85549792892244,2.85379258362984,3.55031489063313,3.12757667813224,2.72609510697855,3.17433249226966,2.51471974108794,2.22354507565219,1.91283565373214,2.16651218486291,1.80584905418973,2.22265795731512,1.82482805177196,1.67630192897193,37.6504060455907,63,63,37.6504060455907,0.46875,16,37.6327947346795,37.656082785516,1.39600430256262,49.2158758726689
"184",3.46709301599033,3.34223647658134,3.4003130927786,4.24561014089712,4.01569494041182,3.38302722548967,3.81806464569179,1.96614928265924,1.57253379938219,1.26485925839836,1.46614315544941,0.940224172060453,1.45903252644797,1.03245629584536,0.897411140527135,36.2708491686108,63,63,36.2708491686108,0.15625,16,37.6327947346795,37.656082785516,1.39600430256262,39.9000983075042
"210",2.37175912221507,2.16153533835822,2.07459646253048,2.55900467819782,1.86135099499436,1.78948074392979,2.25653784673159,3.29683855676262,3.15171785740493,2.83668148450333,3.16505628690791,3.04000502673099,3.31138923774097,2.95454411613038,2.78679763948335,39.6172953926218,63,63,39.6172953926218,0.84375,16,37.6327947346795,37.656082785516,1.39600430256262,60.0999016924958
"335",2.91104810046053,2.74285498350402,2.72731466200602,3.38940693439691,2.92204486351794,2.57406529728919,3.02535747031838,2.64167207002132,2.37420466078751,2.06279289480761,2.32859433498731,2.00617536247064,2.39937915218044,2.00820183402783,1.85655589281288,37.9696685135885,63,63,37.9696685135885,0.65625,16,37.6327947346795,37.656082785516,1.39600430256262,54.0225006532173
"376",2.29677318345137,2.08070520632983,1.98383865194984,2.44354062229374,1.71386582715185,1.68038745323328,2.14963660539308,3.38793679172868,3.25982790471057,2.94428754496029,3.28136291885309,3.18375483624599,3.43820053036226,3.08612916102805,2.9161439704212,39.8463912081131,63,63,39.8463912081131,0.96875,16,37.6327947346795,37.656082785516,1.39600430256262,68.6273186742165
"399",3.53385944266774,3.41420649085837,3.48112257260161,4.34841771455022,4.14701366238972,3.48016235928108,3.91324800952276,1.88503669374479,1.4762741316961,1.16904833352371,1.36258536392352,0.812231360673236,1.34612153259687,0.915294820016016,0.782242984164265,36.06686547221,63,63,36.06686547221,0.09375,16,37.6327947346795,37.656082785516,1.39600430256262,36.8198910269646
"511",3.45681140586954,3.33115354667168,3.38786894072568,4.22977842063938,3.99547268248778,3.36806902532271,3.80340700583301,1.97864011160738,1.58735718327072,1.27961353871402,1.48209040454488,0.959934260654908,1.47642010992218,1.05049842683245,0.915146312843218,36.3022613759395,63,63,36.3022613759395,0.21875,16,37.6327947346795,37.656082785516,1.39600430256262,42.2357823885207
"578",3.011830580841,2.85149216708284,2.84929482808811,3.54459274843962,3.12026764074204,2.72068868576084,3.16903470415013,2.51923436730622,2.22890276951099,1.91816837112195,2.17227608325386,1.81297297551653,2.22894244336093,1.83134911437926,1.68271204588701,37.6617595254413,63,63,37.6617595254413,0.53125,16,37.6327947346795,37.656082785516,1.39600430256262,50.7841241273311
"589",3.38942869621803,3.25851921805808,3.30631355447876,4.12602188864893,3.86294183195123,3.27003729226546,3.70734505841648,2.06050140477364,1.68450536929213,1.37630883983391,1.58660407924332,1.08910850100859,1.59037332104566,1.16874135371985,1.03137752106398,36.508127930018,63,63,36.508127930018,0.34375,16,37.6327947346795,37.656082785516,1.39600430256262,45.9774993467827
"625",3.13469404913816,2.9839312687019,2.99800029963168,3.73377907598213,3.36192013642688,2.89943659882174,3.34419097334761,2.36997111491231,2.05176588773375,1.7418572651265,1.98170920601869,1.57744081501741,2.02116381862709,1.61574875971662,1.4707797944203,37.2863890636228,63,63,37.2863890636228,0.40625,16,37.6327947346795,37.656082785516,1.39600430256262,47.6279789067121
"716",2.67679283682996,2.49034252317097,2.44378824099131,3.02869846956194,2.46130279048185,2.23325903422474,2.69139914579704,2.92626197314306,2.71193928210767,2.3989530666503,2.69193499828364,2.45524821639458,2.795536262088,2.41927209453998,2.26063243506936,38.6853613693344,63,63,38.6853613693344,0.78125,16,37.6327947346795,37.656082785516,1.39600430256262,57.7642176114793
"788",2.31513357549114,2.10049655570993,2.00606080466814,2.47181212716322,1.74997773754845,1.70709906902579,2.17581149541744,3.36563128571403,3.23335703717599,2.91794007917646,3.25288510828559,3.14855753256676,3.40715064173002,3.05391041374391,2.88447337478582,39.7902968382027,63,63,39.7902968382027,0.90625,16,37.6327947346795,37.656082785516,1.39600430256262,63.1801089730354
"806",2.92307600953851,2.75582031400235,2.74187241392296,3.40792762226302,2.94570180798523,2.59156410044015,3.04250466394351,2.62705971328615,2.35686357203344,2.04553264664969,2.30993849607581,1.98311757767352,2.37903834265191,1.98709530416176,1.83580845757714,37.9329210422051,63,63,37.9329210422051,0.59375,16,37.6327947346795,37.656082785516,1.39600430256262,52.3720210932879
"37",3.21380153295656,3.06920416741996,3.09374654419796,3.8555895258429,3.5175117142735,3.01452611921389,3.45696796005709,2.27386573479335,1.93771365395714,1.62833671945213,1.85900986856598,1.42578990662589,1.88738243981897,1.47693124297142,1.33432404084389,37.0447011709906,64,64,37.0447011709906,0.54,25,36.9226515349976,36.598512007135,1.12285907715482,51.0043372051147
"41",3.40306965279588,3.27322331244378,3.32282362788242,4.14702636227236,3.88977137897813,3.28988283752183,3.72679184024331,2.04392940356943,1.66483868930866,1.35673384187552,1.56544632964069,1.06295846618875,1.56730463157203,1.14480425413375,1.00784767382971,36.4664523022562,64,64,36.4664523022562,0.38,25,36.9226515349976,36.598512007135,1.12285907715482,46.945192119006
"42",3.40306965279588,3.27322331244378,3.32282362788242,4.14702636227236,3.88977137897813,3.28988283752183,3.72679184024331,2.04392940356943,1.66483868930866,1.35673384187552,1.56544632964069,1.06295846618875,1.56730463157203,1.14480425413375,1.00784767382971,36.4664523022562,64,64,36.4664523022562,0.38,25,36.9226515349976,36.598512007135,1.12285907715482,46.945192119006
"43",3.40306965279588,3.27322331244378,3.32282362788242,4.14702636227236,3.88977137897813,3.28988283752183,3.72679184024331,2.04392940356943,1.66483868930866,1.35673384187552,1.56544632964069,1.06295846618875,1.56730463157203,1.14480425413375,1.00784767382971,36.4664523022562,64,64,36.4664523022562,0.38,25,36.9226515349976,36.598512007135,1.12285907715482,46.945192119006
"56",3.05472046831832,2.89772477181691,2.90120579096553,3.61063500178803,3.20462508638624,2.78308703723376,3.23017926388742,2.46712869107551,2.16706680612166,1.85662067430082,2.10575189966373,1.73075205174557,2.15640988377639,1.75608610024079,1.60872951434853,37.5307230416692,64,64,37.5307230416692,0.74,25,36.9226515349976,36.598512007135,1.12285907715482,56.4334540539292
"105",2.82223818629533,2.64712347429367,2.61982526465531,3.25265659075821,2.74737018033489,2.44486019640638,2.89874853237679,2.74956465043472,2.50224525319598,2.19023658825729,2.46634258712888,2.17642605819803,2.5495686436845,2.16404513925885,2.00974776768389,38.2409991129627,64,64,38.2409991129627,0.82,25,36.9226515349976,36.598512007135,1.12285907715482,59.1536508784281
"113",3.20053580364915,3.05490454446331,3.07769062001343,3.83516283071029,3.49142017837073,2.99522647334035,3.43805610866731,2.28998188330555,1.95683935467667,1.64737326008086,1.87958562345388,1.45122062193676,1.90981656958746,1.50020989514668,1.3572066431213,37.0852304105237,64,64,37.0852304105237,0.58,25,36.9226515349976,36.598512007135,1.12285907715482,52.0189347914185
"197",3.13945600884485,2.98906436216118,3.00376384736047,3.74111158646145,3.37128613808238,2.90636453575407,3.35097970483836,2.36418594863433,2.0449003913801,1.73502377430755,1.97432318799885,1.56831202617992,2.01311070525981,1.60739249063289,1.46256569419979,37.271840402096,64,64,37.271840402096,0.66,25,36.9226515349976,36.598512007135,1.12285907715482,54.1246312944141
"300",3.3810134547389,3.24944811631523,3.29612832635806,4.11306402043241,3.84639041814689,3.25779437845922,3.69534814572707,2.07072483676904,1.69663793933655,1.38838485032724,1.59965650493245,1.10524071698923,1.60460462450445,1.18350838799471,1.04589331732161,36.5338380383531,64,64,36.5338380383531,0.46,25,36.9226515349976,36.598512007135,1.12285907715482,48.9956627948853
"312",3.83675258418068,3.74070627231924,3.84772354895576,4.81481543125842,4.74275529810027,3.92082643686472,4.3450576708339,1.51706063009762,1.03958170112313,0.734391673421774,0.892784202406059,0.231578079354816,0.833888553525706,0.383779068099236,0.259770142363931,35.1414712929053,64,64,35.1414712929053,0.06,25,36.9226515349976,36.598512007135,1.12285907715482,34.4522640540315
"317",3.7632738002763,3.66150075856294,3.7587898947102,4.70167210662478,4.59823445918471,3.81392583036878,4.24030505533121,1.60632786648225,1.1455188266007,0.839834941766189,1.00675316800476,0.372438637531389,0.95815104487783,0.512719363286479,0.386516719875713,35.3659624734842,64,64,35.3659624734842,0.1,25,36.9226515349976,36.598512007135,1.12285907715482,37.184484344554
"352",2.74449908486545,2.56332560584067,2.52573521579275,3.13295318900822,2.59446998849438,2.33176146708995,2.7879223350869,2.84400762260883,2.61432463863337,2.30179348260642,2.58691950070524,2.32545374534384,2.68103590410789,2.30046142370637,2.14384314217864,38.4785063460689,64,64,38.4785063460689,0.94,25,36.9226515349976,36.598512007135,1.12285907715482,65.5477359459685
"375",3.59853488241566,3.48392255256285,3.55940126600249,4.44800556680351,4.27421975254174,3.57425542080263,4.00545042649793,1.80646438400476,1.3830291184851,1.0762380094238,1.26227078907559,0.68824702044434,1.23674667845083,0.801802600230334,0.670681657186062,35.8692701249276,64,64,35.8692701249276,0.14,25,36.9226515349976,36.598512007135,1.12285907715482,39.1968065918504
"387",2.9561535259183,2.79147579902035,2.78190715931082,3.45886069402837,3.01075991268482,2.6396869241246,3.08966053902746,2.58687480116875,2.30917447298995,1.99806586439675,2.25863375032384,1.91970720024519,2.3230998203372,1.9290510021273,1.77875168865751,37.8318631543612,64,64,37.8318631543612,0.78,25,36.9226515349976,36.598512007135,1.12285907715482,57.7219321418869
"446",3.5307365157526,3.41084017179872,3.47734279716512,4.3436090022255,4.14087137214394,3.47561896915496,3.90879591131152,1.88883064677902,1.48077657284832,1.1735297852195,1.36742916687243,0.818218085072262,1.35140282140114,0.920774920487061,0.787629849287514,36.0764065875196,64,64,36.0764065875196,0.22,25,36.9226515349976,36.598512007135,1.12285907715482,42.2780678581131
"499",3.1955470106963,3.04952693901235,3.07165252896189,3.82748104025865,3.48160803254561,2.98796852806684,3.43094399980753,2.29604262269361,1.96403188505,1.654532260354,1.88732347024735,1.46078425544599,1.91825328843637,1.50896421036242,1.36581201734077,37.1004720892797,64,64,37.1004720892797,0.62,25,36.9226515349976,36.598512007135,1.12285907715482,53.054807880994
"503",3.41241992973118,3.28330232367765,3.33414055845582,4.16142400690515,3.90816185572499,3.30348608763262,3.74012175552771,2.0325700242072,1.65135804349077,1.34331604006125,1.55094362105254,1.04503376523119,1.55149205758708,1.12839642313742,0.991718996443348,36.4378854888659,64,64,36.4378854888659,0.3,25,36.9226515349976,36.598512007135,1.12285907715482,44.7559948729196
"510",3.35984485219466,3.22662969239845,3.27050730924948,4.08046840653629,3.80475521359118,3.22699723770093,3.66516982260822,2.09644195600863,1.7271575095411,1.41876214456028,1.63248997885435,1.14582142630092,1.64040357422596,1.22065497256949,1.08240791079503,36.598512007135,64,64,36.598512007135,0.5,25,36.9226515349976,36.598512007135,1.12285907715482,50
"607",2.35606232448111,2.14461517633615,2.05559814072577,2.534834600968,1.83047794217204,1.7666442582309,2.23416022246676,3.31590813956386,3.17434852088056,2.85920664847125,3.18940274048122,3.07009615743434,3.33793463069699,2.98208879808844,2.81387369171174,39.6652519927091,64,64,39.6652519927091,0.98,25,36.9226515349976,36.598512007135,1.12285907715482,70.5374891063182
"621",3.56547271505471,3.44828361282307,3.51938509800883,4.39709612960217,4.20919183687034,3.52615492763776,3.95831643323868,1.84663064904581,1.43069608827103,1.12368276558124,1.31355172779501,0.751627973442294,1.2926592435134,0.859819967863938,0.72771194995159,35.9702811186999,64,64,35.9702811186999,0.18,25,36.9226515349976,36.598512007135,1.12285907715482,40.8463491215719
"698",2.80191830600297,2.62521991965514,2.5952314824476,3.22136784739215,2.70740427466155,2.41529781919007,2.86978016226746,2.77425068170771,2.53154118861893,2.21939595204291,2.49785965389229,2.21537974697691,2.58393229009964,2.1997023892002,2.04479836522584,38.3030800793814,64,64,38.3030800793814,0.9,25,36.9226515349976,36.598512007135,1.12285907715482,62.815515655446
"721",2.8202591377142,2.64499018422969,2.61742996069276,3.24960923308322,2.74347771306745,2.4419809776392,2.89592716675171,2.75196893896702,2.50509852194547,2.19307655565357,2.46941218229194,2.18021994090789,2.55291548060981,2.16751796630743,2.01316151000594,38.2470454698673,64,64,38.2470454698673,0.86,25,36.9226515349976,36.598512007135,1.12285907715482,60.8031934081496
"730",3.0551153826112,2.89815046461958,2.90168376799936,3.61124309454172,3.20540181868738,2.78366157828057,3.23074226048155,2.46664892119282,2.16649744333726,1.85605396576885,2.10513936947381,1.72999499175122,2.15574203067245,1.75539310611661,1.60804831043668,37.5295165059711,64,64,37.5295165059711,0.7,25,36.9226515349976,36.598512007135,1.12285907715482,55.2440051270804
"743",3.84048048504868,3.74472471530091,3.85223554315653,4.8205556881829,4.75008747389591,3.92624997332749,4.35037223029592,1.51253171181238,1.03420704627671,0.729042074112985,0.887002057095476,0.224431605649206,0.827584172522697,0.377237361598299,0.253339732778811,35.1300818710549,64,64,35.1300818710549,0.02,25,36.9226515349976,36.598512007135,1.12285907715482,29.4625108936818
"816",3.48570285599719,3.36229671520185,3.42283716011876,4.27426574809956,4.05229747446269,3.41010175064942,3.8445951530195,1.94354072956812,1.54570329333448,1.23815383066232,1.43727843963838,0.904548670757177,1.42756078780397,0.999799818201486,0.86531026183021,36.2139926893451,64,64,36.2139926893451,0.26,25,36.9226515349976,36.598512007135,1.12285907715482,43.5665459460708
"34",3.49375428805334,3.37097565323804,3.43258205839572,4.2866634191345,4.06813333419521,3.42181537632785,3.85607341275119,1.9337592790541,1.53409524101401,1.22659989269898,1.42479029905863,0.88911388600318,1.41394473493691,0.985671195341444,0.851422015414575,36.1893940856177,65,65,36.1893940856177,0.166666666666667,15,37.4777775174685,37.3578727819122,1.39525886201739,40.325784338983
"45",3.11129653002261,2.95871021272224,2.96968155557171,3.69775135532256,3.31590101483223,2.86539671885846,3.31083506850822,2.39839608003448,2.085498970764,1.77543309144808,2.01799983182226,1.62229440985714,2.0607321656011,1.65680663875466,1.51113913779241,37.3578727819122,65,65,37.3578727819122,0.5,15,37.4777775174685,37.3578727819122,1.39525886201739,50
"85",2.56977644599875,2.37498557568582,2.31426297947944,2.86391362139827,2.25081892345479,2.0775662413262,2.53883474222969,3.05627307226235,2.86622883646929,2.55252335478067,2.85792233118519,2.66040115640705,2.97651535065733,2.60706405693288,2.44522941061496,39.0123160988827,65,65,39.0123160988827,0.9,15,37.4777775174685,37.3578727819122,1.39525886201739,62.815515655446
"171",2.97967578801279,2.81683132009605,2.81037688367244,3.4950804951037,3.05702438346745,2.67390828640693,3.12319427959867,2.55829828943141,2.27526154331677,1.96431102984036,2.22214964243579,1.87461447017882,2.28332051623355,1.88777422457636,1.73817717098869,37.7599983233598,65,65,37.7599983233598,0.566666666666667,15,37.4777775174685,37.3578727819122,1.39525886201739,51.6789400478811
"232",3.43449750902672,3.30710056743839,3.36086173835727,4.19541927177794,3.95158486998131,3.33560565318948,3.77159593150463,2.00574861556304,1.61952796732734,1.3116343491791,1.51670028247864,1.00271052609315,1.51415590610887,1.089654769559,0.953636471573361,36.3704344291582,65,65,36.3704344291582,0.3,15,37.4777775174685,37.3578727819122,1.39525886201739,44.7559948729196
"254",2.69031564411346,2.50491926003845,2.46015531463457,3.04952101578734,2.48789995702789,2.25293268998386,2.71067749196195,2.9098335080785,2.69244294240415,2.37954761488045,2.67096050365813,2.42932467655284,2.77266737893788,2.39554232289374,2.23730638841397,38.6440467093672,65,65,38.6440467093672,0.833333333333333,15,37.4777775174685,37.3578727819122,1.39525886201739,59.674215661017
"296",3.21023753200205,3.06536239825026,3.08943292315284,3.85010164355138,3.51050190299909,3.00934103253519,3.45188705912485,2.27819553584308,1.94285200813583,1.6334511196784,1.86453779758979,1.43262218033973,1.89340964405749,1.48318533851716,1.34047173272488,37.055589848502,65,65,37.055589848502,0.433333333333333,15,37.4777775174685,37.3578727819122,1.39525886201739,48.3210599521189
"302",2.85490001392128,2.68233087294496,2.65935688903404,3.30294958105892,2.81161069274131,2.49237825532015,2.94531179443851,2.70988474648811,2.45515546825833,2.14336632623086,2.41568259370905,2.11381256589465,2.49433310687709,2.10673028629496,1.95340803739852,38.1412112306107,65,65,38.1412112306107,0.7,15,37.4777775174685,37.3578727819122,1.39525886201739,55.2440051270804
"340",2.95170009467409,2.78667527986457,2.77651703316238,3.45200325858615,3.00200073642649,2.63320784981638,3.08331165100831,2.59228514519564,2.31559515225891,2.00445661177694,2.26554122654076,1.92824453275843,2.33063117064086,1.93686586661896,1.78643359543923,37.8454692047681,65,65,37.8454692047681,0.633333333333333,15,37.4777775174685,37.3578727819122,1.39525886201739,53.406948270878
"405",3.48286871707694,3.35924169146156,3.41940691376159,4.26990171425371,4.04672318331913,3.40597850372875,3.84055475593045,1.94698384247088,1.54978937797635,1.24222086681635,1.44167431915544,0.909981781772945,1.43235369732635,1.00477315457915,0.870198984659399,36.222651504289,65,65,36.222651504289,0.233333333333333,15,37.4777775174685,37.3578727819122,1.39525886201739,42.7208670911836
"486",1.98984998985359,1.74986128185403,1.61235997839305,1.97093739336697,1.11019773325534,1.23386025449838,1.71208163265916,3.76080884838204,3.70233061289982,3.38472739635694,3.75741487608343,3.77213382226427,3.95724886872124,3.62471683327104,3.44556841487205,40.7840979367313,65,65,40.7840979367313,0.966666666666667,15,37.4777775174685,37.3578727819122,1.39525886201739,68.3391463581591
"541",2.75247788613075,2.57192625244635,2.53539220676779,3.14523902246623,2.61016299525265,2.34336942586456,2.79929705111654,2.83431440912911,2.60282130085491,2.29034377102739,2.57454401381495,2.31015819552538,2.66754267966205,2.28646025308648,2.13008017960242,38.4541296427476,65,65,38.4541296427476,0.766666666666667,15,37.4777775174685,37.3578727819122,1.39525886201739,57.2791329088164
"640",3.62716808682938,3.51478734843411,3.59405692258746,4.49209524507715,4.33053661712262,3.61591243736038,4.04627041416217,1.77167873716859,1.3417475511044,1.03514888823632,1.21785937512168,0.633356493658425,1.18832408451578,0.751557160212361,0.621291064830092,35.7817904264209,65,65,35.7817904264209,0.1,15,37.4777775174685,37.3578727819122,1.39525886201739,37.184484344554
